types, dx, dy, counts
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 0;6;0;0;2;10;0;6;2
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 0;7;2;0;5;8;0;0;2
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 1;0;2;3;0;8;5;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 1;0;3;4;0;7;4;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 1;0;6;0;0;18;0;0;13
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 1;0;12;0;0;14;0;7;1
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 1;1;8;0;0;14;5;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 1;1;11;0;0;18;1;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 1;1;13;0;0;16;2;0;7
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 1;1;14;0;0;15;2;0;7
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 2;0;1;3;0;8;5;0;5
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 2;0;5;0;0;18;0;0;13
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 4;0;5;2;0;11;4;0;4
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 5;0;3;3;0;10;0;1;3
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 5;0;4;3;0;8;2;0;2
Tidewhisper Sandcastle;Woodland;Farmland, 3, 1, 5;0;5;3;0;8;1;0;3
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 0;0;4;0;5;5;0;7;2
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 0;0;4;0;8;4;0;0;4
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 0;0;14;0;0;16;1;2;9
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 0;0;15;0;0;15;2;1;9
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 0;0;16;0;0;12;2;0;12
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 0;1;15;0;0;14;1;0;11
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 0;2;1;0;8;2;0;2;2
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 0;5;3;0;2;11;0;7;0
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 0;5;7;0;0;14;0;7;1
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 0;7;2;0;5;5;0;0;4
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 0;7;3;0;0;14;0;5;5
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 0;7;5;0;0;11;0;5;6
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 1;0;3;3;0;7;5;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 1;0;12;0;0;16;0;2;11
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 1;2;9;0;0;14;1;0;15
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 2;1;10;0;0;16;1;0;12
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 3;0;9;0;0;14;0;0;16
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 3;0;9;0;0;15;0;1;14
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 5;0;4;0;0;14;0;0;15
Tidewhisper Sandcastle;Woodland;Farmland, 3, 2, 5;0;5;3;0;8;0;0;4
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;0;3;0;8;2;1;1;1
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;0;17;0;0;14;1;2;9
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;0;19;0;0;11;5;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;0;19;0;0;12;0;3;11
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;0;20;0;0;9;0;3;13
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;0;20;0;0;11;0;3;11
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;1;0;0;5;5;0;7;5
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;1;13;0;0;11;0;2;18
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;1;19;0;0;11;1;1;12
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;2;0;0;5;6;0;7;3
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;2;12;0;0;11;0;0;20
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;5;3;0;2;10;0;7;4
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;5;8;0;0;10;0;7;7
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;7;2;0;2;7;0;5;8
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;7;3;0;5;6;0;2;0
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;7;4;0;5;7;0;0;0
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;7;7;0;0;9;0;5;9
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 0;7;8;0;0;11;0;0;15
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 1;0;3;3;0;6;5;0;8
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 1;0;4;3;0;6;5;0;7
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 1;0;11;0;0;14;1;0;16
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 1;0;16;0;0;14;1;1;10
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 1;1;12;0;0;11;1;0;19
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 1;1;12;0;0;14;0;2;13
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 2;1;9;0;0;14;0;0;17
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 5;0;7;3;0;7;0;1;3
Tidewhisper Sandcastle;Woodland;Farmland, 3, 3, 5;0;9;3;0;4;1;0;4
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;0;12;0;0;18;0;0;12
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;0;12;0;0;18;0;1;11
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;0;12;0;0;18;1;0;11
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;0;12;0;0;18;1;1;10
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;1;9;0;6;10;0;1;9
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;1;9;0;6;10;0;4;4
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;1;9;4;0;10;1;0;11
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;1;11;0;0;18;0;0;12
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;1;11;0;0;18;0;1;11
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;1;11;0;0;18;1;1;10
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;2;8;0;6;10;0;4;4
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;4;4;0;6;10;0;1;9
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;4;4;0;6;10;0;2;8
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;4;4;0;6;10;0;4;4
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;4;6;0;0;18;0;1;11
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 0;4;6;0;0;18;0;4;6
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 1;0;11;0;0;18;0;0;12
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 1;0;11;0;0;18;0;2;10
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 1;0;11;0;0;18;0;4;6
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 1;1;8;4;0;10;3;0;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 1;1;10;0;0;18;0;1;11
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 1;1;10;0;0;18;3;0;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 2;0;9;4;0;11;3;0;5
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 2;0;10;0;0;18;0;2;10
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 2;0;10;0;0;18;1;0;11
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 3;0;5;4;0;11;0;0;11
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 3;0;5;4;0;11;3;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 3;0;5;4;0;12;3;0;5
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 3;0;7;0;0;18;0;1;11
Tidewhisper Sandcastle;Woodland;Farmland, 4, 0, 3;0;7;0;0;18;3;0;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 0;0;13;0;0;17;0;1;13
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 0;0;14;0;0;17;0;0;13
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 0;0;14;0;0;17;0;1;12
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 0;0;16;0;0;15;0;2;11
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 0;1;12;0;0;17;0;1;13
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 0;2;6;0;4;9;0;7;4
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 0;2;6;0;6;8;0;5;3
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 0;5;2;0;5;8;0;6;2
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 0;5;2;0;6;7;0;5;2
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 0;5;3;0;6;8;0;1;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 0;6;2;0;4;6;0;6;4
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 0;7;2;0;4;6;0;5;4
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 0;7;4;0;4;7;0;1;9
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 0;7;4;0;4;9;0;1;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 1;0;8;0;6;9;0;1;8
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 1;0;9;0;4;7;0;7;4
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 1;0;11;0;0;15;0;7;5
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 1;0;12;0;0;17;0;0;14
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 1;0;15;0;0;15;1;1;11
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 1;1;9;4;0;9;0;2;9
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 1;1;9;4;0;9;3;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 1;1;11;0;0;17;0;0;14
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 1;1;12;0;0;17;1;0;12
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 2;0;8;2;0;11;5;0;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 2;0;11;0;0;15;5;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 3;0;5;2;0;12;5;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 4;0;7;1;0;12;5;0;5
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 5;0;6;2;0;11;0;2;9
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 5;0;6;2;0;11;1;0;10
Tidewhisper Sandcastle;Woodland;Farmland, 4, 1, 5;0;6;2;0;11;3;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 0;0;10;0;4;5;0;7;4
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 0;0;12;3;0;3;5;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 0;0;16;0;0;13;0;2;14
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 0;0;16;0;0;13;0;7;5
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 0;0;16;0;0;13;1;1;14
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 0;1;7;0;6;4;0;5;3
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 0;1;9;0;4;5;0;7;4
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 0;5;3;0;6;4;1;0;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 0;5;4;0;4;4;0;7;3
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 0;7;3;0;2;9;0;7;3
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 0;7;3;0;4;6;0;5;2
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 0;7;4;0;4;7;0;2;6
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 0;7;4;0;4;7;1;1;6
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 0;7;5;0;0;13;0;2;14
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 0;7;5;0;0;13;0;7;5
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 1;0;8;0;6;5;0;2;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 1;0;10;3;0;4;5;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 1;0;15;0;0;13;5;0;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 1;1;14;0;0;13;0;2;14
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 2;0;14;0;0;13;0;0;16
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 2;0;14;0;0;13;0;2;14
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 4;0;5;4;0;6;0;1;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 5;0;6;3;0;7;0;1;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 2, 5;0;6;3;0;7;1;1;6
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;0;10;3;0;4;5;0;8
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;0;18;0;0;10;0;3;17
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;0;20;0;0;8;0;3;17
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;1;8;0;4;6;0;7;5
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;1;8;0;6;4;0;2;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;1;8;0;6;4;0;5;2
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;1;10;4;0;5;1;1;8
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;1;17;0;0;12;0;2;16
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;1;18;0;0;9;0;3;17
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;2;16;0;0;12;0;2;16
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;5;2;0;4;6;0;7;5
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;5;2;0;6;4;0;2;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;7;4;0;2;6;0;7;8
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;7;5;0;2;8;0;7;5
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;7;6;0;4;5;0;5;2
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;7;6;0;4;6;1;0;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;7;7;0;4;5;0;1;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;7;9;0;0;9;0;2;17
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 0;7;9;0;0;9;0;7;8
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 1;2;6;0;4;6;0;7;5
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 2;0;7;4;0;4;4;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 2;1;15;0;0;10;5;0;11
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 4;0;4;4;0;3;4;0;5
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 5;0;7;3;0;5;0;0;10
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 5;0;10;0;0;10;5;0;10
Tidewhisper Sandcastle;Woodland;Farmland, 4, 3, 5;0;11;0;0;9;5;0;10
Tidewhisper Sandcastle;Woodland;Farmland, 4, 4, 0;1;15;2;0;6;1;0;15
Tidewhisper Sandcastle;Woodland;Farmland, 4, 4, 0;3;15;2;0;5;5;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 4, 4, 0;7;7;0;2;6;0;7;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 4, 0;7;7;0;2;6;1;1;16
Tidewhisper Sandcastle;Woodland;Farmland, 4, 4, 1;1;16;0;2;6;0;7;7
Tidewhisper Sandcastle;Woodland;Farmland, 4, 4, 5;0;6;2;0;5;1;0;17
Tidewhisper Sandcastle;Woodland;Farmland, 4, 4, 5;0;9;2;0;2;2;0;16
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 0;1;11;0;4;7;0;1;14
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 0;1;11;0;4;8;0;6;4
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 0;2;10;0;4;8;0;6;4
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 0;4;6;0;4;6;0;6;6
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 0;5;5;0;4;8;0;5;5
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 0;5;6;0;3;8;0;6;4
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 0;6;5;0;0;14;2;0;11
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 0;6;5;0;4;7;0;4;6
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 0;6;5;0;4;8;0;1;10
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 0;6;5;0;4;8;0;4;5
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 0;6;6;0;4;6;1;1;10
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 0;6;6;0;4;7;1;0;10
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 0;6;6;0;4;8;0;4;4
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 1;0;11;0;4;6;0;6;6
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 1;0;11;4;0;8;3;0;7
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 1;0;12;0;0;14;3;0;10
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 1;1;10;4;0;6;3;0;9
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 1;1;10;4;0;8;3;0;7
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 1;1;11;4;0;6;0;2;11
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 2;0;11;0;0;14;0;1;14
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 3;0;8;4;0;7;1;0;11
Tidewhisper Sandcastle;Woodland;Farmland, 5, 0, 3;0;9;0;0;12;3;0;11
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 0;0;8;0;4;6;0;7;6
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 0;0;13;0;3;5;0;8;4
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 0;2;11;2;0;9;5;0;8
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 0;2;11;4;0;8;3;0;5
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 0;2;16;0;0;13;1;2;10
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 0;3;11;0;0;13;0;1;16
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 0;5;2;0;4;4;0;7;6
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 0;8;4;0;3;5;1;1;11
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 0;8;5;0;3;7;0;2;8
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 1;0;11;0;3;5;0;8;5
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 1;0;13;0;4;8;1;1;11
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 1;0;13;2;0;8;5;0;8
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 1;0;14;0;0;11;0;8;5
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 2;0;11;0;0;13;0;1;17
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 2;0;11;4;0;7;1;1;9
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 2;1;11;0;0;12;0;0;19
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 5;0;7;2;0;9;1;1;12
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 5;0;8;2;0;8;3;0;9
Tidewhisper Sandcastle;Woodland;Farmland, 5, 1, 5;0;8;2;0;9;1;1;11
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 0;0;8;3;0;7;5;0;8
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 0;0;12;0;3;4;0;8;5
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 0;0;14;0;4;6;1;0;12
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 0;1;16;0;0;11;2;0;17
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 0;1;17;0;0;11;2;0;16
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 0;1;17;0;0;11;5;0;9
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 0;2;15;0;0;11;0;2;17
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 0;3;16;0;0;9;1;1;17
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 0;7;6;0;4;4;1;1;6
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 0;8;6;0;3;5;2;0;8
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 1;0;7;0;4;4;0;7;6
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 1;1;9;3;0;4;5;0;8
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 1;1;15;0;0;11;0;0;19
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 1;2;14;0;0;11;0;0;19
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 2;0;6;4;0;5;4;0;7
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 4;0;6;4;0;6;0;2;6
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 5;0;8;0;0;11;5;0;10
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 5;0;8;3;0;3;0;1;11
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 5;0;8;3;0;7;0;0;8
Tidewhisper Sandcastle;Woodland;Farmland, 5, 2, 5;0;9;0;0;11;1;1;16
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 0;0;21;0;0;10;2;0;15
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 0;1;9;3;0;4;5;0;10
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 0;6;5;0;4;4;0;6;5
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 0;7;6;0;4;3;1;1;9
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 0;8;6;0;3;3;1;0;12
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 0;8;6;0;3;5;1;1;9
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 1;0;9;4;0;4;4;0;6
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 1;1;8;3;0;4;5;0;10
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 1;1;10;0;3;4;0;8;6
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 1;1;10;0;3;6;0;8;4
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 1;1;15;0;0;10;0;2;19
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 1;1;20;0;0;9;1;2;15
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 2;0;18;0;0;8;5;0;13
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 2;0;20;0;0;9;1;2;15
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 2;1;13;0;4;2;2;1;13
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 2;1;15;0;0;9;0;0;22
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 2;1;18;0;0;10;1;2;14
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 3;0;14;0;0;10;0;0;21
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 4;0;6;4;0;4;1;0;9
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 5;0;9;3;0;5;0;1;9
Tidewhisper Sandcastle;Woodland;Farmland, 5, 3, 5;0;10;3;0;4;0;1;9
Tidewhisper Sandcastle;Woodland;Farmland, 5, 4, 0;1;18;0;2;6;1;1;17
Tidewhisper Sandcastle;Woodland;Farmland, 5, 4, 0;1;21;0;0;8;5;0;13
Tidewhisper Sandcastle;Woodland;Farmland, 5, 4, 0;2;20;0;0;8;2;0;20
Tidewhisper Sandcastle;Woodland;Farmland, 5, 4, 1;0;17;2;0;6;0;1;17
Tidewhisper Sandcastle;Woodland;Farmland, 5, 4, 1;2;18;0;0;8;0;8;9
Tidewhisper Sandcastle;Woodland;Farmland, 5, 4, 2;0;15;2;0;5;5;0;10
Tidewhisper Sandcastle;Woodland;Farmland, 5, 4, 5;0;8;2;0;6;5;0;9
Tidewhisper Sandcastle;Woodland;Farmland, 5, 4, 5;0;9;2;0;6;0;1;16
Tidewhisper Sandcastle;Woodland;Farmland, 5, 4, 5;0;9;2;0;6;1;1;15
Tidewhisper Sandcastle;Woodland;Farmland, 5, 4, 5;0;9;2;0;6;5;0;8
Tidewhisper Sandcastle;Woodland;Farmland, 5, 4, 5;0;13;0;0;8;1;1;20
Tidewhisper Sandcastle;Woodland;Farmland, 5, 4, 5;0;13;0;0;8;5;0;13
Tidewhisper Sandcastle;Woodland;Farmland, 5, 5, 0;1;19;2;0;4;5;0;11
Tidewhisper Sandcastle;Woodland;Farmland, 5, 5, 0;2;18;2;0;4;5;0;11
Tidewhisper Sandcastle;Woodland;Farmland, 5, 5, 1;0;23;0;0;7;5;0;12
Tidewhisper Sandcastle;Woodland;Farmland, 5, 5, 1;1;19;0;0;7;0;9;7
Tidewhisper Sandcastle;Woodland;Farmland, 5, 5, 2;0;19;0;2;4;1;1;19
Tidewhisper Sandcastle;Woodland;Farmland, 5, 5, 5;0;11;2;0;4;0;2;18
Tidewhisper Sandcastle;Woodland;Farmland, 5, 5, 5;0;11;2;0;4;1;1;18
Tidewhisper Sandcastle;Woodland;Farmland, 5, 5, 5;0;11;2;0;4;5;0;11
Tidewhisper Sandcastle;Woodland;Farmland, 5, 5, 5;0;12;0;0;7;1;1;22
Tidewhisper Sandcastle;Woodland;Farmland, 6, 0, 0;0;16;0;0;16;0;0;16
Tidewhisper Sandcastle;Woodland;Farmland, 6, 0, 0;0;16;0;0;16;0;1;15
